silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
1031.083125,1032.062688,not,1032.415,1032.636,0.3523119999999835
1035.0615,1035.566812,You,1035.591,1035.671,0.024187999999867316
1039.165625,1039.83275,gave,1040.067,1040.37,0.23424999999997453
1041.099375,1042.0525,The,1042.038,1042.118,-0.014499999999998181
1044.681125,1046.627062,Level,1046.668,1046.868,0.040937999999869135
1047.26625,1047.972062,one,1048.153,1048.294,0.18093799999996918
1049.580125,1050.188625,You,1050.223,1050.344,0.034374999999954525
1051.212,1052.097875,hair,1052.275,1052.476,0.17712500000016007
1054.01725,1054.748188,hands,1054.913,1055.254,0.16481199999998353
1060.68175,1061.332187,also,1061.622,1061.843,0.2898130000000947
1063.799875,1064.641188,white,1064.793,1065.054,0.1518119999998362
1068.25925,1068.848688,shortened,1068.991,1069.332,0.14231199999994715
1072.791187,1073.608563,ed,1073.642,1073.903,0.03343700000004901
1077.321688,1078.19625,bands,1078.464,1078.765,0.26774999999997817
1079.33925,1080.1265,way,1080.495,1080.636,0.36849999999981264
1082.441687,1083.53975,ridge,1084.476,1084.757,0.9362500000002001
1085.336687,1085.72125,reliable,1085.359,1085.54,-0.36225000000013097
1087.690562,1089.116937,A,1089.123,1089.143,0.00606300000004012
1090.39,1090.679813,that,1090.668,1090.788,-0.01181300000007468
1092.002062,1092.343375,When,1092.315,1092.436,-0.028374999999869033
1094.855125,1095.506188,what,1095.616,1095.738,0.10981199999991986
1096.281563,1096.736688,to,1096.931,1097.111,0.19431200000008175
1100.749937,1101.425062,People,1101.401,1101.683,-0.02406199999995806
1103.139437,1103.938437,because,1104.112,1104.413,0.1735630000000583
1105.738437,1107.058625,over,1107.341,1107.521,0.2823750000000018
1112.190687,1112.52525,easily,1112.565,1112.885,0.03975000000014006
1116.790313,1117.45075,know,1117.543,1117.664,0.09224999999992178
1118.5835,1118.866313,thing,1119.215,1119.356,0.34868699999992714
1120.915062,1121.705563,Pro,1121.692,1121.833,-0.013562999999976455
1124.080875,1124.913063,answer,1125.091,1125.351,0.17793699999992896
1130.310938,1131.227,You,1131.224,1131.325,-0.003000000000156433
1134.084625,1134.703188,tell,1134.842,1135.022,0.1388120000001436
1137.150375,1137.825562,tell,1137.932,1138.093,0.10643800000002557
1139.451188,1139.964688,three,1139.941,1140.343,-0.023687999999992826
1141.44075,1141.85475,The,1141.831,1141.911,-0.023750000000063665
1143.530688,1144.26975,tell,1143.638,1144.0,-0.6317500000000109
1144.281563,1144.702875,them,1144.802,1145.063,0.09912499999995816
1146.479313,1147.013062,only,1147.049,1147.229,0.03593799999998737
1148.998125,1149.404313,chose,1149.416,1149.717,0.011686999999938052
1150.207,1151.6295,them,1151.964,1152.305,0.3344999999999345
1153.388187,1154.113938,Fear,1154.073,1154.376,-0.040937999999869135
1154.465625,1155.343063,tool,1155.602,1155.883,0.2589370000000599
1155.974625,1156.463625,Slow,1156.545,1156.846,0.08137499999997999
1157.548563,1158.379563,ahead,1158.352,1158.533,-0.027562999999872773
1162.1935,1162.908625,are,1163.032,1163.133,0.12337499999989632
1164.295687,1165.556938,because,1166.184,1166.465,0.6270620000000235
1167.677062,1168.1665,at,1168.575,1168.655,0.40850000000000364
1170.79225,1171.066687,told,1171.333,1171.614,0.26631300000008196
1172.398312,1172.747875,and,1172.76,1172.86,0.012124999999969077
1174.023,1175.446625,knowledge,1175.551,1175.992,0.10437499999989086
1179.811312,1180.23,It,1180.822,1180.902,0.5919999999998709
1182.4895,1183.152875,All,1183.191,1183.331,0.03812500000003638
1184.01925,1184.27025,is,1184.294,1184.374,0.023750000000063665
